128.192121218 -4873.23735988	-4953.6890547	-4727.21984949	-4749.22875899	-4883.25216581	-4804.45523386	-5020.61256443	-5421.02788702	-5555.97795863	-5588.82562182
130.195016675 -4871.9999979	-4958.65165761	-4726.49548325	-4736.07046151	-4899.39937386	-4808.52959047	-5058.97726559	-5449.6171928	-5587.58797902	-5584.68175365
132.197908833 -4865.74277724	-4957.09411287	-4727.71794136	-4742.66206762	-4899.35342407	-4808.47945256	-5091.44848387	-5469.54864615	-5643.41569273	-5579.92460988
134.200797688 -4849.69661078	-4954.88333862	-4729.00775446	-4770.44208708	-4860.48164138	-4805.50411585	-5115.88066691	-5478.09259819	-5706.7495161	-5575.56682194
136.203683241 -4817.24623581	-4950.89319365	-4734.44301625	-4808.51266325	-4770.43767071	-4806.12855061	-5104.96388951	-5480.07090715	-5748.81311243	-5565.7834843
138.206565491 -4781.14008771	-4946.88540592	-4738.63924673	-4843.07254513	-4642.71338087	-4806.53619371	-5095.7785644	-5471.79642098	-5777.36221105	-5560.01193164
140.209444435 -4744.77724014	-4939.63917659	-4738.9076334	-4870.29929797	-4501.34971647	-4817.52859196	-5106.199003	-5451.55039046	-5792.42254095	-5560.13191101
142.212320073 -4699.3571865	-4918.87826299	-4732.75259556	-4895.47553627	-4369.33462396	-4817.51968089	-5131.04189092	-5426.22644206	-5793.61351111	-5564.36529532
144.215192404 -4711.99535034	-4895.67106524	-4719.23944178	-4902.53368463	-4271.07506657	-4804.69489909	-5169.37731735	-5415.65391504	-5782.83303879	-5570.87134955
146.218061427 -4791.41354222	-4883.40937358	-4697.29729675	-4887.58878042	-4222.62857512	-4793.35299848	-5208.60291839	-5464.10275086	-5764.34949988	-5575.12463978
148.22092714 -4847.68780036	-4890.67830504	-4673.92872413	-4859.76154041	-4230.85213856	-4792.50128731	-5226.20044653	-5532.91520334	-5743.41009495	-5578.47380363
150.223789542 -4869.27332832	-4913.6465326	-4651.25598869	-4828.99102115	-4287.87264081	-4797.7045044	-5232.77690692	-5548.18331132	-5723.28978132	-5572.79515032
152.226648633 -4878.93154322	-4940.76978514	-4633.48940195	-4801.36032294	-4379.19023494	-4809.02737407	-5234.73351042	-5550.94768291	-5707.55958327	-5561.09018295
154.229504411 -4906.26973209	-4957.80881317	-4623.87235728	-4780.98282805	-4485.76522565	-4825.42089848	-5223.63718174	-5555.58197184	-5694.83449903	-5551.71772243
156.232356875 -4940.32908911	-4945.40261797	-4620.21405238	-4770.07846566	-4588.87253852	-4847.80342774	-5207.41388863	-5559.67669826	-5682.33640987	-5543.52566478
158.235206024 -5021.22264748	-4900.81052529	-4619.71445198	-4768.18632388	-4674.37914364	-4871.1463897	-5203.9836077	-5563.32442866	-5669.28000078	-5538.36060102
160.238051857 -5128.91062087	-4850.71056838	-4616.87682473	-4777.847118	-4734.44952826	-4887.5965287	-5209.13387598	-5575.27178489	-5653.13622505	-5535.32266823
162.240894373 -5175.12320339	-4823.6754309	-4609.64304806	-4801.65966013	-4767.79546233	-4889.96189265	-5222.9160502	-5577.56067722	-5634.09151493	-5533.00795271
164.24373357 -5161.14338739	-4831.462576	-4597.04471613	-4832.85401301	-4780.40290915	-4880.00032512	-5219.94259014	-5551.46613856	-5617.9395227	-5530.74351093
166.246569447 -5143.21266833	-4877.98440801	-4589.20141129	-4865.47701693	-4779.4573571	-4861.74620721	-5177.54385371	-5509.12864619	-5609.82561506	-5528.13381462
168.249402004 -5134.57752757	-4899.04706098	-4599.44297424	-4887.68978054	-4769.97372362	-4843.73220734	-5098.16345019	-5470.0262461	-5606.44330967	-5524.98674158
170.252231239 -5124.10807393	-4900.92885966	-4635.01207969	-4878.91295461	-4757.45496842	-4834.28909189	-5060.0688746	-5443.84138864	-5609.33368563	-5522.36214911
172.255057151 -5114.75332358	-4924.84865451	-4694.59910756	-4831.65293736	-4744.65007546	-4838.95664446	-5066.34851624	-5436.81187933	-5619.84034936	-5519.87426724
174.25787974 -5126.06473991	-4921.85197402	-4772.50846078	-4793.08062087	-4735.27953718	-4856.00246874	-5084.5603853	-5449.39989458	-5636.32956227	-5519.92034867
176.260699003 -5153.89493447	-4880.93374743	-4846.82036215	-4789.44400403	-4731.9766274	-4881.84101191	-5116.32312862	-5477.69595035	-5645.76780497	-5522.08590776
178.26351494 -5168.6796256	-4865.86393989	-4905.77471004	-4815.17747826	-4738.55486657	-4906.40300622	-5151.50086331	-5494.10355398	-5634.67289536	-5525.28660533
180.266327549 -5152.37113486	-4837.4411852	-4956.886726	-4848.41378975	-4756.95792577	-4923.29278919	-5165.50192247	-5501.18929806	-5608.28013739	-5529.18638409
182.269136831 -5122.35286812	-4793.55937526	-5010.57329249	-4886.57375502	-4785.38106824	-4932.11446439	-5171.293389	-5489.57199422	-5591.41761648	-5530.27957974
184.271942782 -5101.63840989	-4852.63886836	-5071.78753744	-4921.41812936	-4821.30288307	-4938.6152593	-5173.59431342	-5497.69668701	-5582.56388938	-5524.90053114
186.274745403 -5138.26081305	-4907.54055642	-5139.4553963	-4956.98220079	-4857.81639591	-4931.54335092	-5168.86252154	-5504.99844403	-5565.32725014	-5516.75501616
188.277544693 -5231.26507816	-4878.85317399	-5210.14160562	-4991.82239139	-4888.03544505	-4908.29733142	-5154.33774527	-5509.66231894	-5545.64342971	-5508.46667803
190.280340649 -5276.98204054	-4858.39889205	-5287.74941347	-5015.7609923	-4909.39256159	-4850.92783534	-5130.46550039	-5497.42676818	-5545.12567116	-5501.30031598
192.283133272 -5294.92822082	-4888.28517168	-5380.37471754	-5020.57874593	-4919.79546132	-4799.42398042	-5102.61604627	-5472.29453149	-5564.09913928	-5498.9268636
194.28592256 -5293.67278882	-4884.18423985	-5502.6016947	-5003.44797889	-4922.50953834	-4796.21990827	-5072.05506124	-5449.0436081	-5604.76617741	-5499.14736445
196.288708511 -5291.52865773	-4885.73343846	-5673.7796278	-4970.49412685	-4918.93237366	-4847.81552624	-5046.65033712	-5431.44252768	-5669.69830555	-5504.51928679
198.291491126 -5294.59115718	-4980.97742533	-5911.50064481	-4934.06063546	-4912.86930938	-4922.86649841	-5038.38315107	-5414.87433347	-5732.44002245	-5514.2959975
200.294270402 -5294.18738011	-5031.09121796	-6264.38963349	-4908.04879837	-4906.28861818	-4998.76047574	-5044.2421223	-5410.37277359	-5754.86926933	-5522.63051448
